mendeley_count,citeulike_count,connotea_count,blogs_count,news_count,twitter_count,wikipedia_count,facebook_count,googleplus_count,policy_count,median (12)
19,0,0,0,0,9,0,0,0,0,1
8,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
103,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,1,0,1,0,0,1
23,0,0,0,0,0,0,0,0,1,0
45,0,0,0,0,0,0,0,0,2,0
4,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
19,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
41,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
86,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,1,0,0,1
6,0,0,0,0,0,0,1,0,0,0
13,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
58,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
83,1,0,0,0,1,0,0,0,3,1
43,0,1,0,0,1,0,0,0,0,1
38,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
108,1,0,1,0,0,0,0,0,0,1
22,0,0,0,0,1,0,0,0,0,1
235,0,0,0,0,0,0,0,0,2,0
102,1,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,4,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
66,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,2,0
41,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
103,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,1
156,3,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
57,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
29,0,0,0,0,0,0,0,0,1,0
5,1,0,0,0,0,0,0,0,1,0
67,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
19,0,0,0,0,0,0,0,0,2,1
48,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
17,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,6,0,0,0,0,1
105,0,1,1,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,3,0
48,0,0,0,0,0,0,0,0,1,0
15,1,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,2,1
39,0,0,0,0,0,0,0,0,1,0
104,0,1,0,0,0,0,0,0,1,0
24,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1
14,0,0,0,0,0,0,0,0,3,0
21,0,0,0,0,0,0,0,0,1,1
21,0,0,0,0,1,0,0,0,0,1
66,0,1,0,2,0,0,0,0,0,1
18,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0
55,0,0,0,0,0,0,0,0,1,1
4,1,0,0,0,0,0,1,0,0,1
0,0,0,0,0,1,0,0,0,0,1
60,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,0,1,0
26,0,0,1,1,0,0,0,0,0,1
0,0,0,2,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,3,0
145,0,0,0,1,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,12,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
20,0,0,0,0,0,0,0,0,1,1
337,3,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,1,0,1,0,1
39,0,0,1,0,0,0,0,0,0,1
24,0,0,0,0,1,0,0,0,0,1
19,0,0,0,1,0,0,0,0,0,1
25,0,0,0,0,0,0,0,0,1,0
13,0,2,0,0,0,1,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
74,0,19,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
39,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,1,0,0,0,0,1
13,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
116,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
9,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,2,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
66,0,0,0,0,1,0,0,0,0,1
46,0,0,0,0,0,0,0,0,7,0
42,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,1,0,0,0,0,1
32,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,2,0,0,0,1
32,1,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,1
0,0,0,1,1,4,0,0,0,0,1
129,5,1,0,0,1,0,0,0,0,1
26,2,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,1
34,0,0,0,0,0,0,0,0,3,0
22,0,0,0,0,1,0,0,0,0,1
10,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
232,2,0,1,0,0,0,0,0,0,1
61,0,0,0,0,1,0,0,0,0,1
27,0,0,0,0,6,0,0,0,0,1
9,0,0,0,0,0,0,0,0,1,0
208,1,0,0,0,0,0,0,0,1,0
6,0,0,1,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,2,0
6,0,0,0,0,1,0,0,0,0,1
36,0,0,0,0,0,0,0,0,1,0
48,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,1,0,0,0,1
63,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1
134,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,1,0,0,0,1
143,0,0,0,0,0,0,0,0,3,0
35,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
32,0,0,0,0,0,0,0,0,1,0
27,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
47,0,0,0,0,0,0,0,0,1,0
40,0,0,0,0,0,0,0,0,3,1
5,0,0,0,0,0,1,0,0,0,1
12,0,0,1,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,1,0
63,0,0,0,0,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,1,1
55,0,0,1,0,0,0,0,0,0,1
51,1,0,0,0,0,0,0,0,1,0
16,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,1
96,3,0,0,0,0,0,0,0,2,1
8,0,0,0,0,0,0,0,0,1,0
38,0,0,0,1,0,0,0,0,0,1
51,0,0,0,0,0,0,0,0,1,1
5,0,0,0,0,0,0,0,0,2,0
1,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,1
72,0,0,0,0,0,0,0,0,1,0
95,0,0,1,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1,0,0,1
12,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
45,0,0,0,0,0,0,0,0,2,0
2,0,0,1,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,1,0
126,1,1,0,0,0,0,0,0,1,0
96,1,0,0,0,0,0,1,0,0,1
39,0,0,0,0,0,0,0,0,2,1
66,0,0,0,0,0,0,0,0,2,0
1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,3,1
4,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
31,0,0,0,0,0,0,0,0,2,0
15,0,0,0,0,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,1,1
17,0,0,0,0,0,0,0,0,1,1
31,0,0,0,0,0,0,0,0,2,0
58,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,1,0,0,1
25,0,0,0,0,0,0,0,0,1,1
22,0,0,0,1,0,0,0,0,0,1
45,0,0,0,0,0,0,0,0,1,0
34,6,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,1,0,0,1
11,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0
23,0,0,0,1,0,0,0,0,0,1
219,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,1,0,0,1
13,0,0,1,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,1,0
32,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1
18,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,5,0
3,0,0,0,0,0,0,0,0,1,1
1,0,0,1,0,0,0,0,0,0,1
16,0,0,0,0,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,2,0
137,2,0,0,0,0,0,0,0,3,0
29,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
46,0,10,0,0,0,0,0,0,2,1
17,0,0,0,0,1,0,0,0,0,1
17,0,0,0,0,3,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,1
15,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,1,0,0,0,0,1
18,0,0,0,0,3,0,0,0,0,1
46,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
5,0,0,0,0,0,0,0,0,2,0
53,0,0,0,1,0,0,0,0,0,1
35,0,1,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,1
19,0,0,0,0,0,0,0,0,0,1
47,1,0,0,0,0,0,0,0,2,0
12,0,0,1,0,0,0,0,0,0,1
20,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,1
8,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2,0,0,0
13,0,0,0,0,0,0,0,0,1,0
51,1,1,0,0,0,0,0,0,1,0
40,0,0,0,0,0,0,0,0,1,1
18,0,0,1,0,0,0,0,0,0,1
72,0,0,0,0,0,0,0,0,2,0
27,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,1,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
8,2,0,0,0,0,0,0,0,1,0
17,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,2,1
13,0,0,0,0,0,0,0,0,2,0
1,0,0,0,0,0,0,0,0,2,0
18,0,0,0,0,5,0,0,0,0,1
70,3,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0,2,0,0,0,0,1
4,1,0,0,0,1,0,0,0,0,1
79,0,0,0,0,0,0,0,0,2,0
0,0,0,1,0,0,0,0,0,0,0
66,0,0,0,0,0,2,1,0,1,1
9,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,1,0,0,0,0,1
7,0,0,0,0,0,0,0,0,2,0
14,0,0,0,0,0,0,0,0,4,0
128,1,0,0,0,1,0,0,0,1,1
434,0,0,0,0,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,1
15,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,2,0,0,0,1
22,0,0,0,0,0,0,0,0,1,1
5,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,4,0,0,0,1
0,0,0,0,0,0,10,0,0,0,1
26,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
4,0,0,0,0,0,0,0,0,1,1
17,0,0,0,0,0,0,0,0,2,1
20,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,28,0,0,0,0,1
15,0,0,0,0,0,0,0,0,1,0
165,0,0,1,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,1
50,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1
140,0,0,0,0,1,0,0,0,0,1
4,0,0,0,1,0,0,0,0,0,1
0,0,0,0,2,0,0,0,0,0,1
32,0,0,0,1,0,0,0,0,2,1
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
69,0,0,0,1,0,0,0,0,0,1
17,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
24,0,0,0,0,1,0,0,0,0,1
20,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,1
29,0,0,0,0,0,0,0,0,2,0
28,1,0,0,0,0,0,0,0,0,0
75,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
32,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,0,1
34,0,0,0,0,0,0,0,0,1,0
19,0,0,0,0,0,0,0,0,3,1
3,0,0,0,2,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
24,0,0,0,0,0,0,0,0,2,1
41,0,0,0,0,0,0,0,0,1,0
90,0,0,0,0,0,0,0,0,3,0
10,0,0,0,0,1,0,0,0,0,1
18,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
204,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,1,0
197,0,0,0,0,1,0,0,0,0,1
175,0,0,0,0,0,0,0,0,1,0
57,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,3,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1
130,14,1,0,0,0,1,0,0,1,1
4,0,0,1,0,0,0,0,0,0,0
75,0,0,0,1,0,0,0,0,1,1
0,0,0,0,0,0,0,2,0,0,0
29,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
23,0,0,0,0,0,1,0,0,1,1
30,1,0,0,0,0,1,0,0,0,1
36,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0
43,0,0,1,0,0,0,0,0,0,1
33,0,0,0,0,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,2,0
3,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,2,0,0,0,1
101,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
43,2,0,0,0,0,0,0,0,7,0
3,0,0,0,0,0,1,0,0,0,1
7,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,1
28,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
58,0,0,1,0,0,0,0,0,0,0
11,0,0,0,0,0,1,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
152,0,0,0,0,0,1,0,0,0,1
9,0,0,0,0,0,0,0,0,5,0
170,0,0,0,0,0,0,0,0,4,1
56,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,3,0,0,0,1
2,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
10,0,0,0,0,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,1,1
2,0,0,0,0,0,0,0,0,1,1
73,0,0,0,0,0,0,0,0,2,1
23,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,2,0,0,0,1
27,0,0,0,0,2,0,0,0,0,1
24,0,0,0,0,0,0,0,0,2,0
2,0,0,0,0,0,0,0,0,2,1
3,0,0,0,0,0,0,0,0,2,0
28,0,0,0,0,0,0,0,0,1,0
54,0,0,0,0,0,0,0,0,2,0
21,0,0,0,0,0,0,0,0,1,0
68,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,1
6,0,0,1,0,0,0,0,0,0,0
173,0,0,1,2,0,0,0,0,13,1
0,0,0,0,0,0,0,0,0,0,1
42,1,0,0,0,0,2,0,0,2,1
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
27,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
24,0,0,0,0,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
244,2,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,3,0
75,0,0,0,0,1,0,0,0,0,1
51,0,0,0,0,0,0,0,0,1,1
85,0,0,0,0,0,0,0,0,1,1
57,0,1,0,0,0,0,0,0,2,0
8,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
146,0,0,0,0,0,0,0,0,0,1
23,0,3,0,0,1,0,0,0,0,1
30,0,0,0,0,0,1,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
77,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
14,0,1,0,1,0,0,0,0,0,1
49,5,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,9,1
0,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,1,0
5,2,0,0,0,0,0,0,0,1,0
145,2,0,0,0,0,0,0,0,1,1
78,0,0,0,0,2,0,0,0,0,1
14,0,0,0,1,0,0,0,0,0,1
55,0,0,0,0,2,0,0,0,0,1
37,0,0,0,0,0,0,0,0,1,1
24,0,0,0,0,0,0,0,0,1,0
75,0,0,0,0,0,0,0,0,1,1
7,0,0,0,0,0,0,0,0,2,1
3,0,0,0,1,0,0,0,0,0,1
162,2,0,0,0,0,0,0,0,3,0
18,0,0,0,0,0,0,0,0,4,0
27,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,1,0,0,1
32,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
81,0,1,0,0,0,0,0,0,1,0
66,0,0,0,0,1,0,0,0,0,1
97,1,0,1,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
46,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,2,0
40,2,0,0,0,0,0,0,0,2,0
34,0,0,0,0,0,0,0,0,2,1
15,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,1,0
0,0,0,8,0,0,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,1
5,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,9,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
15,0,0,0,0,0,0,0,0,1,0
213,1,0,0,3,0,0,0,0,0,1
536,0,0,0,0,1,0,0,0,0,1
14,0,0,0,1,0,0,0,0,0,1
103,1,0,0,0,0,1,0,0,0,1
0,0,0,1,1,0,0,0,0,0,1
9,0,0,0,0,0,0,0,0,1,0
69,0,0,0,0,0,0,0,0,2,0
102,1,0,0,0,0,0,0,0,2,0
97,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,3,0,0,0,1
8,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
4,1,0,0,1,0,0,0,0,3,1
11,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,0
66,0,0,0,0,0,0,0,0,2,0
46,1,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,4,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
7,0,0,0,0,0,0,0,0,1,1
63,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1
30,0,0,0,0,0,0,0,0,1,0
57,0,0,0,0,0,0,0,0,2,1
15,0,0,0,0,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,2,0
15,0,0,0,0,0,1,0,0,0,1
13,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
71,0,0,0,38,0,1,0,0,0,1
16,0,0,1,0,0,0,0,0,0,1
25,0,0,1,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
24,0,0,0,0,1,0,0,0,0,1
33,0,0,0,0,0,0,0,0,1,0
50,5,3,0,0,0,0,0,0,0,1
3,0,0,0,0,1,0,0,0,0,1
8,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
14,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,2,0
10,0,0,0,0,0,1,0,0,0,1
143,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,1,0,0,0,0,1
79,0,0,0,0,0,1,0,0,0,1
63,0,0,0,0,0,0,0,0,1,1
2,0,0,0,0,0,0,0,0,2,0
16,0,0,0,15,0,0,0,0,0,1
39,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,2,0,0,0,1
0,0,0,1,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1
377,1,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,1
68,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,1
14,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
54,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1
16,0,0,0,0,0,0,0,0,3,1
5,0,0,0,0,0,0,0,0,1,0
83,0,0,0,0,0,0,0,0,2,0
203,2,2,1,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
12,0,0,0,0,0,0,0,0,1,0
138,2,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1
47,2,0,0,0,3,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
2,0,0,0,0,0,1,0,0,0,1
72,0,0,0,0,0,0,0,0,1,0
32,0,0,0,0,1,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
28,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,2,0,0,0,0,1
19,0,0,0,0,0,0,0,0,1,1
14,0,0,1,0,0,0,0,0,0,1
19,0,0,0,0,0,1,0,0,0,1
13,0,0,0,0,0,0,1,0,0,0
34,0,0,0,0,0,0,0,0,4,1
136,1,1,0,0,0,1,0,0,0,1
70,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,3,0,0,0,1
9,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,1,0,0,0,0,1
159,0,0,1,0,0,0,0,0,0,1
37,0,0,1,0,0,0,0,0,0,0
62,0,0,0,1,0,0,0,0,0,1
11,0,0,0,0,0,0,0,0,1,1
7,0,0,0,0,0,0,1,0,0,0
22,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,3,0,0,0,1
95,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,1,0,0,0,0,1
20,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
14,0,0,0,0,0,0,0,0,2,1
144,3,0,0,0,0,0,0,0,2,0
21,0,0,0,0,0,0,0,0,1,0
54,3,0,0,0,0,0,0,0,1,1
99,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,2,1
114,0,0,0,0,3,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2,0
43,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,1,0,0,0,0,1
